target,object_id,spect_id,z,catalogue_sn,seed,n_free,mask_match,sigma_match,eff_sigma_max_rel_diff,pull_recompute_max_abs_diff,n_phot,n_spec,phot_chi2_stored,spec_chi2_stored,joint_chi2_stored,phot_chi2_h5,spec_chi2_h5,chi2_h5_recompute_max_abs_diff,ndof_h5_match,phot_redchi2_stored,spec_redchi2_stored,joint_redchi2_stored,f_calib_median_pct,f_calib_upper_pct,calib_saturated,n_outlier_pixels,worst_band,worst_band_pull,pull_u*,pull_B,pull_V,pull_r+,pull_i+,pull_z+,pull_Y,pull_J,pull_H,pull_Ks,pull_3.6um,pull_4.5um,n_bad_pixels,n_emission_masked,n_telluric_masked,ess,lnZ,lnZ_err,t10_q16,t10_q50,t10_q84,t20_q16,t20_q50,t20_q84,t50_q16,t50_q50,t50_q84,t80_q16,t80_q50,t80_q84,t90_q16,t90_q50,t90_q84,age_q16,age_q50,age_q84,universe_age_gyr,lnl_ml_stored,lnl_ml_recomputed,lnl_ml_diff,phot_chi2_ml,spec_chi2_ml,f_calib_ml_pct,ml_ndof_match,block_matches_stored,flags
120308-M3_120308,120308,M3_120308,0.7279000282287598,29.0,20260891,13,True,True,1.4887468248376711e-05,0.0,12,3532,127.76474249757155,4123.3199263129145,4251.084668810486,127.76474249757155,4123.3199263129145,0.0,True,10.647061874797629,1.1674178726820257,1.2039322199973055,4.068259064525605,10.000000000000002,False,10,4.5um,6.917531999560577,-1.5142560614654168,-0.9560582661226867,-0.27001303868210724,-1.9121908228228153,-3.943434652118896,-0.9855176220208779,-2.6646321216430695,-0.21773217852864674,0.9846277448473049,2.9869346680776014,6.278154978127173,6.917531999560577,2102,415,117,3205.7969264706962,230499.30146988432,0.2407081411170908,4.576906385042146,4.595837411686485,4.670937367485717,4.142679542466912,4.168709757122382,4.244612110583066,2.8534014366300595,2.8933554033387887,2.9687981354967548,1.6881338003443298,1.7149029553244648,1.744082237608894,1.2989182435070319,1.3214834208865516,1.340002282781036,2.902366345706348,2.9351479974025807,3.006509892172395,7.140808581528163,230534.2045179316,230530.12475149203,-4.079766439564992,130.09890752177103,4118.744517663899,4.079774479305236,True,,photometry chi2/N 10.6 > 3; 10 pixels with |pull| > 4
120372-M7_120372,120372,M7_120372,0.9415000081062317,19.100000381469727,20260939,13,True,True,0.0006920545527787761,0.0,12,3787,170.4089451632331,4322.925197510955,4493.334142674188,170.4089451632331,4322.925197510955,0.0,True,14.200745430269427,1.1415170841064046,1.186828880790858,5.072310929608548,10.000000000000002,False,10,B,-6.02683543027241,-3.9187187355762507,-6.02683543027241,2.2511311966507104,4.782300574032539,4.220204485110995,4.94716638882826,0.8516576318595432,-2.0040134779501586,-4.028300303940308,-3.272132367132585,2.338154880747157,3.371180676918165,2133,129,117,3827.5386901946144,246858.59708791444,0.30980253169005284,5.720005641172915,5.747887593978148,5.777116841054965,5.343770673594594,5.399534579205058,5.457993073358693,4.321535581603609,4.3965892876292205,4.489077715406042,3.3310934353095734,3.4209136011596577,3.5007306721033222,2.99038427343623,3.0899722611563236,3.1718564536825005,4.257810454804243,4.343553209979422,4.442353832792872,6.096240608751237,246903.53743240493,246892.8190857634,-10.718346641544485,170.50014060753793,4314.226298103276,5.106603292898761,True,,photometry chi2/N 14.2 > 3; 10 pixels with |pull| > 4
120488-M7_120488,120488,M7_120488,0.9334999918937683,13.600000381469727,20260967,13,True,True,6.994443242705459e-05,0.0,12,3802,99.9113418823333,4086.7446268266194,4186.655968708953,99.9113418823333,4086.744626826619,4.547473508864641e-13,True,8.325945156861108,1.0748933789654445,1.1014617123675225,5.592346477656207,10.000000000000002,False,2,B,-4.726108827639537,-2.3438097392918085,-4.726108827639537,1.1594915685751779,4.142453996474878,3.6516632909549394,4.517832223835936,1.0018909093929071,-1.0164709801221905,-2.843759350893541,-2.909406817196371,-0.31433609437870186,1.069847387326253,2121,126,117,3649.1374376901053,250717.16796552634,0.35994968623888535,4.589820411730565,4.840290089321186,5.59666605326603,4.134392071642197,4.372050119890816,5.062364626159678,2.7968914475453506,2.9367255881078735,3.604621299381972,1.6365596044394968,1.6952447681714058,1.9583503317355406,1.244368233010864,1.2825174063614413,1.3620505519188952,2.8671229336523005,3.035776881423133,3.5327504299341204,6.13096748037238,250756.0242694157,250754.56699381335,-1.4572756023553666,101.93961247659404,4097.831806817152,5.57905103141332,True,,photometry chi2/N 8.3 > 3; 2 pixels with |pull| > 4
120540-M3_120540,120540,M3_120540,0.9553999900817871,15.100000381469727,20260958,13,True,True,0.0005782452051882018,0.0,12,3813,181.54590084788987,4084.35369493312,4265.89959578101,181.54590084788987,4084.35369493312,0.0,True,15.12882507065749,1.071165406486525,1.1190712475815872,5.540838370554059,10.000000000000002,False,0,B,-6.55367398189607,-5.15878037317256,-6.55367398189607,0.761365425000648,4.604371414149739,5.434436239242893,6.121076160194069,3.0983147041297268,1.1991132869141252,-2.1073916056955233,-2.378572921441104,-1.1760548912258841,-0.8260865032997644,2105,131,117,3618.7386103903596,251246.56666221964,0.16106673403397354,4.5290154639143445,4.557418971245305,4.627071029106276,4.047171002089535,4.094219039129106,4.164063410151614,2.6859379793835583,2.7509184500971826,2.8241296312673074,1.5662958438402164,1.6073901947363856,1.6550238062646114,1.1887657438019006,1.2254983361828957,1.266395378737487,2.770341609781598,2.8253719357192226,2.8877605057731968,6.036629876433819,251288.09729261717,251285.21030778982,-2.8869848273461685,183.14967334931384,4110.410070087596,5.5029262491967135,True,,photometry chi2/N 15.1 > 3
120758-M7_120758,120758,M7_120758,0.9365000128746033,9.800000190734863,20260989,13,True,True,0.000284504513659688,0.0,12,3772,122.90552557399303,3921.8731354140464,4044.7786609880395,122.90552557399303,3921.8731354140464,0.0,True,10.242127131166086,1.0397330687736073,1.0726010768995067,6.161635957563844,10.000000000000002,False,1,B,-5.117179178884243,-3.9386324167966724,-5.117179178884243,1.866470817146573,4.055387319624167,4.448579793927296,4.870451747096079,1.1576612896189815,-0.7843392138267947,-2.7312565496590646,-2.8063460893661816,-0.6856002183276609,0.07334471236035228,2148,129,117,3421.5667887291906,250423.28973967955,0.226670149847942,4.798318141201471,5.276904829861589,5.556881315474009,4.404780061846188,4.741869507425295,4.996667956652985,3.1945590017655916,3.5669367517486132,3.792664635216185,1.8742670087831503,2.101837834114236,2.3742292365673654,1.4340614433135488,1.5454131254008243,1.6781892569295764,3.186817887393224,3.4994324233759464,3.6983140718529603,6.117908691033368,250458.31047686256,250457.40095843413,-0.9095184284378774,124.6779970511811,3916.3660965393847,6.168510972276016,True,,photometry chi2/N 10.2 > 3; 1 pixels with |pull| > 4
121482-M7_121482,121482,M7_121482,0.9359999895095825,7.300000190734863,20261001,13,True,True,0.00022467616416410154,0.0,12,3818,76.79846534973404,4374.496550748472,4451.295016098206,76.79846534973404,4374.496550748472,0.0,True,6.399872112477837,1.145756037388285,1.1661763206964124,6.87042036081023,10.000000000000002,False,3,B,-5.097570474685514,-3.3242701815098323,-5.097570474685514,0.0014441077314276505,2.796055954006196,2.830226942974856,3.8785723959057288,1.3211114602204912,-0.6897472674924972,-1.804430301165329,-1.5118984877762796,-1.0493993757476174,0.16400433228187147,2101,130,117,3786.17796950635,252852.07365224522,0.15202092456195213,4.790021555329161,5.605476332829612,5.823612162178943,4.3819728179071475,5.090870443604088,5.52714210230275,3.1534242381948485,3.8714256616651346,4.410407741037361,1.8601678367138856,2.3304973201804495,3.0565392290465527,1.4264613781143896,1.6616479126402592,2.0684124955642256,3.1460349996520396,3.774038050103446,4.187679454125594,6.120082222055136,252886.49161952623,252886.17822211314,-0.3133974130905699,83.16998889847129,4363.247675221626,6.874988062138529,True,,photometry chi2/N 6.4 > 3; 3 pixels with |pull| > 4
122025-M7_122025,122025,M7_122025,0.7476999759674072,14.0,20260965,13,True,True,0.0010482094272070467,0.0,12,3778,87.51207372146754,4425.456304701083,4512.968378422551,87.51207372146754,4425.456304701082,9.094947017729282e-13,True,7.292672810122295,1.1713754115143153,1.1948552762569633,5.935347234893717,10.000000000000002,False,5,B,-6.3737724928029875,-3.641559073782036,-6.3737724928029875,2.4118570342080003,3.4766896395739475,1.9043054497965064,2.7700630825997803,-0.3790795066616085,-0.8542200746093366,-1.4673669410768588,-0.2962007931064674,0.5870720415532176,0.9813990384715827,2154,117,117,3344.1869522564657,249367.49177218584,0.25739643552065905,4.603065228590137,4.616042092178997,4.670258142764966,4.202036587922816,4.214068834913747,4.266066522171433,2.9967305189050766,3.007365414507637,3.048957044483109,1.794115063799787,1.7999395511071654,1.8156114553998755,1.3932103054281615,1.3976754430712086,1.404765829067732,2.9986810528402716,3.010313466637857,3.0586169421190923,7.032754432448989,249404.0682800452,249400.19892419028,-3.869355854927562,92.26264099557216,4411.525810401265,5.957583810468381,True,,photometry chi2/N 7.3 > 3; 5 pixels with |pull| > 4
122242-M7_122242,122242,M7_122242,0.6032000184059143,26.0,20260903,13,True,True,0.0006667332487697985,0.0,12,3516,77.72246153369495,3980.209258818625,4057.93172035232,77.72246153369495,3980.209258818624,9.094947017729282e-13,True,6.4768717944745795,1.1320276617800413,1.1544613713662362,4.187654462105897,10.000000000000002,False,2,4.5um,5.079700714320881,-1.3617680600282478,-1.2299283996017496,2.436163973891982,-0.8593497432024105,-2.9044942032843712,-0.36591826350451345,-2.310022671131586,-1.1779263842605336,-0.23853395236502384,0.9836978401053615,5.05572262222871,5.079700714320881,2146,387,117,3282.4941059785892,231548.6741207405,0.3120024650763977,4.602236930605384,4.623442415188304,4.7150823030660245,4.194582803599342,4.215462756908412,4.301124859946162,2.9573656209017263,3.0017612288081574,3.072681985586283,1.7606380864658844,1.794502829104212,1.8208271995610352,1.3600878043306226,1.3914625821988438,1.4036730975106209,2.9808060117505555,3.0101001735040165,3.102892220704098,7.883613130496819,231584.4964184806,231580.8091898615,-3.6872286190919112,79.70401616976585,4004.3059415396074,4.170379897565628,True,,photometry chi2/N 6.5 > 3; 2 pixels with |pull| > 4
123161-M4_123161,123161,M4_123161,0.7994999885559082,21.0,20260929,13,True,True,8.272453040234866e-05,0.0,12,3621,36.72355316234673,4176.469191752983,4213.192744915329,36.72355316234673,4176.469191752983,0.0,True,3.0602960968622277,1.1534021518235247,1.163865399147881,5.620637230532485,10.000000000000002,False,0,V,2.6061679863261578,1.971533183529683,-0.6396675201666796,2.6061679863261578,1.0580861767661536,-1.8731032317270853,0.22347364475290873,-2.1775002269757193,-1.4485487009356288,-1.8092322870403212,0.24577693735567735,2.072277613620646,2.547441571151599,2134,295,116,3944.659999894857,237909.24562305998,0.2762541416068296,6.269549622009248,6.393699362954131,6.45328093966429,5.777423069709864,6.02572255159963,6.144885705019948,3.737312909594074,4.686635019514222,5.219700001086922,1.6315806032716935,1.7996372247374604,1.9562210575480097,1.0613689586103667,1.1037976806400984,1.1526573192012206,3.726328262401132,4.0025371130631475,4.270054381738226,6.761676174308632,237949.68697305405,237951.98970983233,2.302736778277904,35.2224133535468,4112.345756300427,5.704964222725229,True,,photometry chi2/N 3.1 > 3
124231-M4_124231,124231,M4_124231,0.6771000027656555,34.5,20260867,13,True,True,0.0003002414001628976,0.0,12,3566,103.60236116563298,4359.680371720715,4463.282732886348,103.60236116563298,4359.680371720715,0.0,True,8.633530097136083,1.22256880867098,1.2519727160971523,4.04961014795562,10.000000000000002,False,26,4.5um,6.114881824989117,-2.6751878093026344,0.3811806229311672,2.3324573422702026,-0.9819094940491411,-3.053774355988402,-0.08505774135559478,-2.178796748857051,-1.4666292875347584,-0.7909270179426514,1.221316380931366,5.8443169673720226,6.114881824989117,2092,394,114,3613.822542521472,231689.45500466364,0.3006500815978296,4.570113739706328,4.583251719889159,4.616279999758735,4.131693185471059,4.1511178327530995,4.183212926486531,2.834371392456643,2.866545439637149,2.9068142696556833,1.6762491561303947,1.6967544528550218,1.7237240472883548,1.2900558589312632,1.3075319875489444,1.3285842831859418,2.8872499973788255,2.9135959316853337,2.950588314281759,7.429971859582028,231728.30021413896,231726.7276064371,-1.5726077018480282,103.3508954226986,4339.074859481703,4.071037567732132,True,,photometry chi2/N 8.6 > 3; 26 pixels with |pull| > 4
124875-M7_124875,124875,M7_124875,0.6025999784469604,31.5,20260876,13,True,True,0.00029703142134529433,0.0,12,3490,30.512722705615015,3972.3133548933974,4002.8260775990125,30.512722705615015,3972.3133548933974,0.0,True,2.5427268921345845,1.138198669023896,1.1472703002576705,3.89437890729042,10.000000000000002,False,7,4.5um,3.1115376394083545,-0.16275245729169172,-1.1622172159144244,1.5264465556750515,-0.876129907676748,-2.3421504153092574,0.323998966333448,-1.4467716182320796,-0.6497822603011679,-0.19602050317297465,0.4680431132519216,2.827132630353708,3.1115376394083545,2186,373,117,3702.906938749217,229775.12741261962,0.2574229613287262,4.554784408815574,4.579579117107303,4.707153657157917,4.098575720394313,4.131186129177075,4.23818333830177,2.769432386227421,2.8124156770097017,2.888175190275096,1.6310438272140986,1.655595275345259,1.6883895603258214,1.250075342061941,1.269927266118919,1.292821952000182,2.8429991859114745,2.8823952387658256,2.983712523124052,7.887466968953359,229811.65387206228,229803.28014829318,-8.373723769094795,31.60148749121487,3961.435547178814,3.9175016948449803,True,,7 pixels with |pull| > 4
125213-M4_125213,125213,M4_125213,0.6772000193595886,27.899999618530273,20260897,13,True,True,0.0009308481388004006,0.0,12,3458,128.87605028443267,4119.5388329559955,4248.414883240428,128.87605028443267,4119.538832955996,9.094947017729282e-13,True,10.739670857036055,1.1913067764476564,1.2289311204050992,3.844161176762955,10.000000000000002,False,6,4.5um,7.186449967378341,-0.2054872790557674,-1.8186959200694426,0.41180242733535066,-1.6359704749762451,-2.813486282883454,-0.4187756617489242,-2.665437534062277,-1.3269471010201925,-0.09716955145940903,2.0596842773760766,7.058821532322142,7.186449967378341,2138,453,117,3693.1459160210725,226654.2925635451,0.25462875308354144,4.602563612366965,4.614189602515737,4.652227445347708,4.200773385796031,4.211211923625473,4.248358578529834,2.99219953909845,3.00546646686765,3.0346326867299993,1.7912383328224046,1.7998185264367974,1.8113235449186882,1.390194681922222,1.3982239628306283,1.403905452665319,2.997189714965752,3.0092992640011103,3.0467771412387052,7.429385069801717,226688.71256367548,226685.58986753967,-3.12269613580429,130.94195618699814,4101.589946547747,3.871511382934019,True,,photometry chi2/N 10.7 > 3; 6 pixels with |pull| > 4
126153-M1_126153,126153,M1_126153,0.6822999715805054,10.300000190734863,20260987,13,True,True,7.004291159701175e-05,0.0,12,3493,34.51130168731008,4071.7857116604114,4106.297013347721,34.51130168731008,4071.785711660411,4.547473508864641e-13,True,2.87594180727584,1.165698743676041,1.175915525013666,6.628042336611818,10.000000000000002,False,7,V,3.216548950768987,1.2425118064506953,-0.6734486692228432,3.216548950768987,2.517225752047941,-0.25868249811195465,0.8097301582042294,-1.0509002191925874,-0.8077934555613553,-1.890284690286116,-1.7331608344904545,1.1388681249620065,2.3404649009370813,2185,378,110,3583.0807660712912,231033.15572619325,0.18913637419970847,5.972120470648225,6.976378761461117,7.055596383273761,4.759526933648283,6.553199982119546,6.711635225744834,2.755921149211258,5.283663644094833,5.679751753158053,1.4680243142810596,1.858328264807156,2.1464763237493756,1.0106021705834014,1.1117087318900356,1.2330634485141247,3.11243645214445,4.415815931284861,4.8446437970892955,7.399557540802688,231067.4039055436,231064.39322297732,-3.0106825662660412,35.1032507768555,4082.9546496804137,6.606256639436221,True,,7 pixels with |pull| > 4
126578-M1_126578,126578,M1_126578,0.7504000067710876,15.100000381469727,20260957,13,True,True,0.0006081019775498837,0.0,12,3545,143.37968970400215,4133.538757646791,4276.918447350793,143.37968970400215,4133.538757646791,0.0,True,11.948307475333513,1.1660193956690525,1.2068054309680567,6.051803730996936,10.000000000000002,False,9,4.5um,7.875838325011432,-0.3979638905004269,-0.25862532016777506,1.5949986184514064,-0.9559718093467948,-3.592194332010658,-0.9453082206240019,-2.7296674977914037,-1.425539372115237,-0.4603233322538757,1.6932086845765266,7.162969164681675,7.875838325011432,2084,420,117,3749.0848267003744,229956.32744049502,0.18365241289812348,6.464170728066883,6.65230148234458,6.7755376406414465,5.910127074138145,6.2863885826935375,6.5328608992872725,4.367895830538644,5.18864988374041,5.804830675224746,2.7717970947958346,3.491056544490739,5.076800451162221,1.8084999272421358,2.730035014737714,3.3959478014344504,4.326854528961,4.809341348676615,5.455183712542945,7.018214381995622,229990.56812509228,229990.25803243605,-0.3100926562328823,141.2234533899191,4156.215549176285,6.005093594171679,True,,photometry chi2/N 11.9 > 3; 9 pixels with |pull| > 4
127946-M5_127946,127946,M5_127946,0.9387000203132629,5.900000095367432,20261010,13,True,True,0.0002035729739635881,0.0,12,3770,27.277436799904905,3785.8012397635457,3813.0786765634507,27.277436799904905,3785.8012397635457,0.0,True,2.2731197333254087,1.0041913102821076,1.0116950587857392,8.786091090713478,10.000000000000002,False,2,V,2.5816358254923597,1.7294618840086007,0.03322521877782388,2.5816358254923597,1.6272464639317459,-0.5126133687286233,0.15752058988286355,-2.0480531980807832,-1.0676534205523451,-1.804810395798534,-0.886388189674461,1.6628962417705266,1.5944530277075375,2157,130,109,4135.097406743562,247073.58191193562,0.22403492733830233,5.910338737387054,5.93746341229107,5.9561153498812045,5.712317589024319,5.766566938832351,5.803870814012619,5.118254143936113,5.253877518456193,5.347137206406863,1.6750207802534594,1.9878704461523724,2.559783170108507,0.9156802299531672,1.005887796835227,1.1922801578551132,4.008208814135444,4.24494136178965,4.530902501419187,6.108359885749789,247109.99299743073,247110.9755900511,0.9825926203629933,24.08034337619732,3797.786224723861,8.704934468162524,True,,2 pixels with |pull| > 4
