spect_id,catalogue,band,wavelength_angstrom,sedpy_filter,filter_in_sedpy_jax,catalogue_flux_ujy,catalogue_error_ujy,aperture_to_total_mag,ebv,zero_point_mag,total_scale,total_flux_ujy,total_error_ujy
M14_38646,farmer,J,12525,vista_vircam_J,True,26.380320028517886,0.014713274389176195,0.0,0.014999999664723873,0.005,1.00747424086055,26.57749289438942,0.01482324494580826
M14_38646,cosmos2025,J,12525,vista_vircam_J,True,29.54003265,0.12489523,0.0,0.014999999664723873,0.0,1.0121245306672477,29.898191681776424,0.12640952604632796
M14_38646,cosmos2025,F150W,15010,jwst_f150w,True,35.573565,0.06440037,0.0,0.014999999664723873,0.0,1.0092567873776401,35.902861927469665,0.06499651053213135
M14_38646,cosmos2015,H,16466,vista_vircam_H,True,32.02,0.18000000715255737,-0.12399999797344208,0.014999999664723873,0.055,1.1884324417530396,38.053606784932335,0.21391784801587835
M14_38646,classic,H,16466,vista_vircam_H,True,24.61728092883279,0.04171897069522788,-0.4018999934196472,0.014999999664723873,-0.043,1.5182192609354277,37.37443005801232,0.06333854485589564
M14_38646,farmer,H,16466,vista_vircam_H,True,37.06804092129182,0.019286005031817963,0.0,0.014999999664723873,-0.049,1.054324987570091,39.081761783588625,0.02033371701544819
M14_38646,cosmos2025,H,16466,vista_vircam_H,True,41.83879291,0.14909938,0.0,0.014999999664723873,0.0,1.0078003374709181,42.16514961407386,0.15026240548070466
M14_38646,cosmos2015,Ks,21557,vista_vircam_Ks,True,46.14,0.17000000178813934,-0.12399999797344208,0.014999999664723873,-0.001,1.1255948559555677,51.93494665378989,0.19135112752516698
M14_38646,classic,Ks,21557,vista_vircam_Ks,True,34.910795682646174,0.06237882031337546,-0.4018999934196472,0.014999999664723873,0.0,1.4552650449929332,50.80446064984518,0.09077771674995043
M14_38646,farmer,Ks,21557,vista_vircam_Ks,True,52.90300934112966,0.028668362494117788,0.0,0.014999999664723873,0.0,1.0050371158792573,53.16948792954236,0.028812768358069212
M14_38646,cosmos2025,Ks,21557,vista_vircam_Ks,True,60.204329,0.19958096,0.0,0.014999999664723873,0.0,1.0050371158792573,60.50758518160593,0.2005862724228134
M14_38646,cosmos2025,F277W,27620,jwst_f277w,True,70.223158,0.13305929,0.0,0.014999999664723873,0.0,1.0036571468074935,70.47997439809181,0.13354590735763086
M14_38646,cosmos2015,ch1,35686,spitzer_irac_ch1,True,61.06,0.3100000023841858,0.0,0.014999999664723873,-0.025,0.9794225697826173,59.803542110926614,0.30362099896773675
M14_38646,classic,ch1,35686,spitzer_irac_ch1,True,62.61520980150822,0.14706038565732046,0.0,0.014999999664723873,-0.067,1.066031671541966,66.7497967686527,0.1567710287398795
M14_38646,farmer,ch1,35686,spitzer_irac_ch1,True,58.46287760561527,0.014459616220793937,0.0,0.014999999664723873,-0.184,1.1873263543210757,69.41451533059444,0.017168283412317156
M14_38646,cosmos2025,ch1,35686,spitzer_irac_ch1,True,64.88448414,0.45158841,0.0,0.014999999664723873,0.0,1.0022362521401602,65.02958220652127,0.45259827554833404
M14_38646,cosmos2025,F444W,44040,jwst_f444w,True,57.102614,0.10000976,0.0,0.014999999664723873,0.0,1.001606540564452,57.194351665727254,0.10017042973628112
M14_38646,cosmos2015,ch2,45067,spitzer_irac_ch2,True,48.07,0.3499999940395355,0.0,0.014999999664723873,-0.005,0.9969359050365444,47.92270895510669,0.3489275608205895
M14_38646,classic,ch2,45067,spitzer_irac_ch2,True,45.31059848381409,0.08596916310573842,0.0,0.014999999664723873,-0.091,1.0890986947772532,49.34771366829811,0.0936289033295525
M14_38646,farmer,ch2,45067,spitzer_irac_ch2,True,44.31594947885565,0.014817409135900985,0.0,0.014999999664723873,-0.186,1.1886862458535867,52.677759617458136,0.01761325043903078
M14_38646,cosmos2025,ch2,45067,spitzer_irac_ch2,True,42.29493195,0.2499704,0.0,0.014999999664723873,0.0,1.0015375520951952,42.35996261123586,0.2503547425122568
M14_38648,classic,NUV,2314,galex_NUV,True,0.1738602081797396,0.0669524432578213,0.0,0.014999999664723873,0.005,1.1213107838040337,0.19495132630635628,0.0750744966270227
M14_38648,farmer,NUV,2314,galex_NUV,True,0.1738602081797396,0.0669524432578213,0.0,0.014999999664723873,-0.145,1.2874370372481094,0.22383407131426347,0.08619705518437162
M14_38648,classic,u,3709,,False,0.3211590194619929,0.011317246335497449,-0.58160001039505,0.014999999664723873,0.001,1.8265562420367678,0.5866150116847109,0.0206715869367706
M14_38648,farmer,u,3709,,False,0.48892208433178014,0.008095742741669862,0.0,0.014999999664723873,-0.092,1.164643601640869,0.5694199772179251,0.009428654984616312
M14_38648,cosmos2015,u*,3858,cfht_megacam_us_9301,True,0.5,0.028999999165534973,-0.2590000033378601,0.014999999664723873,0.01,1.3657123056111602,0.6828561528055801,0.03960565572308449
M14_38648,classic,u*,3858,cfht_megacam_us_9301,True,0.3405338899084236,0.00577103678301935,-0.58160001039505,0.014999999664723873,0.058,1.726629773214928,0.5879759531045787,0.009964443931879709
M14_38648,farmer,u*,3858,cfht_megacam_us_9301,True,0.5182265430116068,0.005576823057381223,0.0,0.014999999664723873,-0.002,1.0679704131749883,0.5534506152583515,0.005955882024795226
M14_38648,cosmos2025,u*,3858,cfht_megacam_us_9301,True,0.41262258,0.03396946,0.0,0.014999999664723873,0.0,1.066004949786929,0.43985771267385315,0.036211612501589094
M14_38648,classic,IB427,4266,subaru_suprimecam_ia427,True,0.44977988649901324,0.04276018399402144,-0.58160001039505,0.014999999664723873,-0.007,1.8238006023215714,0.8203088279090284,0.07798604932367752
M14_38648,farmer,IB427,4266,subaru_suprimecam_ia427,True,0.67907855120322,0.01736568052504294,0.0,0.014999999664723873,-0.111,1.1747280817579542,0.7977326438179293,0.020399952571605158
M14_38648,cosmos2025,IB427,4266,subaru_suprimecam_ia427,True,0.64069547,0.16638659,0.0,0.014999999664723873,0.0,1.060565146270198,0.6794992848552033,0.17646381816074946
M14_38648,cosmos2015,B,4488,subaru_suprimecam_B,True,0.9700000286102295,0.03999999910593033,-0.2590000033378601,0.014999999664723873,0.146,1.5343946143545875,1.4883628198233319,0.06137578320232781
M14_38648,classic,B,4488,subaru_suprimecam_B,True,0.701584797270045,0.008678244113113751,-0.58160001039505,0.014999999664723873,-0.069,1.9238759617892067,1.3497621266245934,0.01669586523975824
M14_38648,classic,IB464,4635,subaru_suprimecam_ia464,True,0.8075331124155166,0.07499387362052216,-0.58160001039505,0.014999999664723873,0.014,1.7786807449222048,1.4363435979405776,0.13339015899595205
M14_38648,farmer,IB464,4635,subaru_suprimecam_ia464,True,1.2254056452004785,0.027029806750751183,0.0,0.014999999664723873,-0.057,1.11136828570227,1.3618769711963399,0.030040069991445987
M14_38648,classic,g,4847,hsc_g,True,1.4566660062474244,0.015522762912780642,-0.58160001039505,0.014999999664723873,0.133,1.5891986154637834,2.314931600321566,0.024668753329163563
M14_38648,farmer,g,4847,hsc_g,True,2.2276157046470244,0.005066410323539493,0.0,0.014999999664723873,0.058,0.9966396794805062,2.2201302018851523,0.005049385560969129
M14_38648,cosmos2025,g,4847,hsc_g,True,2.1646352,0.02445381,0.0,0.014999999664723873,0.0,1.051327861376568,2.2757412954764398,0.025708971769808932
M14_38648,classic,IA484,4851,subaru_suprimecam_ia484,True,1.2994505749918062,0.02708444867472712,-0.58160001039505,0.014999999664723873,0.027,1.752087452931149,2.2767510481473106,0.04745432269254707
M14_38648,farmer,IA484,4851,subaru_suprimecam_ia484,True,2.005393980619716,0.013787570481235634,0.0,0.014999999664723873,-0.036,1.0867152845141665,2.1792922902121514,0.014983163578275106
M14_38648,cosmos2025,IA484,4851,subaru_suprimecam_ia484,True,1.9353574,0.04773689,0.0,0.014999999664723873,0.0,1.0512736412131582,2.0345902209468307,0.050184534170492
M14_38648,cosmos2015,V,5487,subaru_suprimecam_V,True,4.340000152587891,0.10000000149011612,-0.2590000033378601,0.014999999664723873,-0.117,1.1897874892080016,5.16367788470989,0.11897875069372167
M14_38648,classic,V,5487,subaru_suprimecam_V,True,3.0257963256556932,0.02262931461311783,-0.58160001039505,0.014999999664723873,0.128,1.585292484589607,4.796772174960817,0.03587408238758946
M14_38648,classic,r,6219,hsc_r,True,6.425696767053942,0.030952632825925384,-0.58160001039505,0.014999999664723873,0.133,1.5689976858383798,10.081903357406794,0.048564609274482
M14_38648,farmer,r,6219,hsc_r,True,10.02212766036491,0.0077658053550130265,0.0,0.014999999664723873,0.081,0.9633460009530411,9.654776602653396,0.007481157532931511
M14_38648,cosmos2025,r,6219,hsc_r,True,10.90512,0.05041725,0.0,0.014999999664723873,0.0,1.037964018786826,11.319122180552592,0.0523312914261801
M14_38648,cosmos2015,r+,6305,subaru_suprimecam_rp,True,9.180000305175781,0.10999999940395355,-0.2590000033378601,0.014999999664723873,-0.012,1.3022941549175973,11.955060739572179,0.1432523562647079
M14_38648,classic,r+,6305,subaru_suprimecam_rp,True,6.650892738359597,0.016661900164200685,-0.58160001039505,0.014999999664723873,0.044,1.7019590014640587,11.319546763823059,0.028357870965956832
M14_38648,classic,i,7699,hsc_i,True,19.387418672168785,0.04785534627445452,-0.58160001039505,0.014999999664723873,0.102,1.5986355967857107,30.993417619116975,0.07650326005084944
M14_38648,farmer,i,7699,hsc_i,True,29.678348331005232,0.008391774332453038,0.0,0.014999999664723873,0.018,1.010902975866902,30.00193064662769,0.008483269645480261
M14_38648,cosmos2025,i,7699,hsc_i,True,36.895797,0.07893408,0.0,0.014999999664723873,0.0,1.0278020392053344,37.92157539470606,0.081128608386797
M14_38648,cosmos2015,i+,7693,subaru_suprimecam_ip,True,24.40999984741211,0.14000000059604645,-0.2590000033378601,0.014999999664723873,0.02,1.3289972359197204,32.44082232601149,0.18605961382090494
M14_38648,classic,i+,7693,subaru_suprimecam_ip,True,18.21546306141686,0.019796932549799414,-0.58160001039505,0.014999999664723873,0.058,1.6648077177151825,30.325243486402613,0.032958086095992975
M14_38648,cosmos2025,F814W,8057,acs_wfc_f814w,True,36.088618,0.1259583,0.0,0.014999999664723873,0.0,1.025789483071013,37.019324802967255,0.1292066994455036
M14_38648,classic,z,8894,hsc_z,True,29.52022266149714,0.06851660723936617,-0.58160001039505,0.014999999664723873,0.09,1.6063759307388057,47.420575153479255,0.11006342872520203
M14_38648,farmer,z,8894,hsc_z,True,45.662510379133444,0.013604383647869098,0.0,0.014999999664723873,0.019,1.0037075340446542,45.831805690928455,0.013654822363400109
M14_38648,cosmos2025,z,8894,hsc_z,True,53.476614,0.11271875,0.0,0.014999999664723873,0.0,1.021426648220366,54.6224385961943,0.11513393500408939
M14_38648,cosmos2015,z++,9054,subaru_suprimecam_zp,True,43.970001220703125,0.07999999821186066,-0.2590000033378601,0.014999999664723873,-0.084,1.199149299380112,52.726596157548826,0.09593194180616292
M14_38648,classic,z++,9054,subaru_suprimecam_zp,True,32.28793142427374,0.03330687789235373,-0.58160001039505,0.014999999664723873,0.101,1.588961084155245,51.304266521044205,0.05292333280566075
M14_38648,classic,y,9762,hsc_y,True,38.303626919408444,0.08855014979364428,-0.58160001039505,0.014999999664723873,0.105,1.57941869389018,60.49746440030882,0.13985776193085744
M14_38648,farmer,y,9762,hsc_y,True,61.32531257861631,0.024522811543920373,0.0,0.014999999664723873,0.07,0.9546787808385725,58.54597464709779,0.023411407827483972
M14_38648,cosmos2025,y,9762,hsc_y,True,67.272813,0.17237255,0.0,0.014999999664723873,0.0,1.0182566846632528,68.50099153335097,0.17551950128995078
M14_38648,cosmos2015,Y,10216,vista_vircam_Y,True,53.47,0.09000000357627869,-0.2590000033378601,0.014999999664723873,0.001,1.2920045722742717,69.0834844795053,0.11628041612525286
M14_38648,classic,Y,10216,vista_vircam_Y,True,40.72300172621365,0.025880016773823095,-0.58160001039505,0.014999999664723873,0.055,1.6515968785666864,67.25798253688025,0.04274335492089971
M14_38648,farmer,Y,10216,vista_vircam_Y,True,67.68311632866542,0.01416373309123727,0.0,0.014999999664723873,0.039,0.9809888004642124,66.39637909893725,0.013894463535268122
M14_38648,cosmos2025,Y,10216,vista_vircam_Y,True,72.36644804,0.15958164,0.0,0.014999999664723873,0.0,1.0168667557491464,73.58703524352397,0.1622732645439282
M14_38648,cosmos2025,F115W,11540,jwst_f115w,True,85.179926,0.11212924,0.0,0.014999999664723873,0.0,1.014028037111691,86.37483316309908,0.1137021931400257
M14_38648,cosmos2015,J,12525,vista_vircam_J,True,78.73,0.12999999523162842,-0.2590000033378601,0.014999999664723873,0.017,1.305070437814202,102.74819556911213,0.16965915069278548
M14_38648,classic,J,12525,vista_vircam_J,True,59.59365778824156,0.030737160845483353,-0.58160001039505,0.014999999664723873,0.028,1.6852873272332878,100.43243625400082,0.0518009476480243
M14_38648,farmer,J,12525,vista_vircam_J,True,98.4917747929411,0.016590189829070786,0.0,0.014999999664723873,0.005,1.00747424086055,99.22792604052658,0.016714188903775507
M14_38648,cosmos2025,J,12525,vista_vircam_J,True,101.10099147,0.14925839,0.0,0.014999999664723873,0.0,1.0121245306672477,102.32679354156716,0.15106807792689902
M14_38648,cosmos2025,F150W,15010,jwst_f150w,True,122.99908,0.09761668,0.0,0.014999999664723873,0.0,1.0092567873776401,124.13765633120535,0.09852029685127113
M14_38648,cosmos2015,H,16466,vista_vircam_H,True,120.26,0.18000000715255737,-0.2590000033378601,0.014999999664723873,0.055,1.3457813353713142,161.84366339175426,0.24224064999261477
M14_38648,classic,H,16466,vista_vircam_H,True,90.11556390686081,0.04232974583613276,-0.58160001039505,0.014999999664723873,-0.043,1.791490475637888,161.44117444587857,0.07583333650160438
M14_38648,farmer,H,16466,vista_vircam_H,True,151.99871092562503,0.021858693320254727,0.0,0.014999999664723873,-0.049,1.054324987570091,160.2560390073295,0.023046166563176
M14_38648,cosmos2025,H,16466,vista_vircam_H,True,150.62703356,0.16948668,0.0,0.014999999664723873,0.0,1.0078003374709181,151.80197525401132,0.17080873330082552
M14_38648,cosmos2015,Ks,21557,vista_vircam_Ks,True,173.12,0.17000000178813934,-0.2590000033378601,0.014999999664723873,-0.001,1.2746240300378366,220.66291208015028,0.2166860873856376
M14_38648,classic,Ks,21557,vista_vircam_Ks,True,129.19323604191803,0.06306542491826568,-0.58160001039505,0.014999999664723873,0.0,1.7172048430127684,221.8512506156734,0.10829625309630395
M14_38648,farmer,Ks,21557,vista_vircam_Ks,True,220.39415534968157,0.03264960399548048,0.0,0.014999999664723873,0.0,1.0050371158792573,221.50430624928893,0.03281406383421758
M14_38648,cosmos2025,Ks,21557,vista_vircam_Ks,True,212.66587,0.22198478,0.0,0.014999999664723873,0.0,1.0050371158792573,213.73709263075307,0.2231029430602914
M14_38648,cosmos2025,F277W,27620,jwst_f277w,True,230.33195,0.09980165,0.0,0.014999999664723873,0.0,1.0036571468074935,231.17430775560626,0.10016663928568009
M14_38648,cosmos2015,ch1,35686,spitzer_irac_ch1,True,209.19,1.159999966621399,0.0,0.014999999664723873,-0.025,0.9794225697826173,204.8854073728257,1.1361301482560808
M14_38648,classic,ch1,35686,spitzer_irac_ch1,True,192.8412287809766,0.8347826767667744,0.0,0.014999999664723873,-0.067,1.066031671541966,205.57485745959116,0.8899047722879613
M14_38648,farmer,ch1,35686,spitzer_irac_ch1,True,121.2606208837711,0.019052929734691193,0.0,0.014999999664723873,-0.184,1.1873263543210757,143.97593091663802,0.022622045601026514
M14_38648,cosmos2025,ch1,35686,spitzer_irac_ch1,True,188.02136456,0.73920533,0.0,0.014999999664723873,0.0,1.0022362521401602,188.44182773889312,0.7408583795012303
M14_38648,cosmos2025,F444W,44040,jwst_f444w,True,135.10396,0.08075126,0.0,0.014999999664723873,0.0,1.001606540564452,135.3210099921581,0.08088099017482062
M14_38648,cosmos2015,ch2,45067,spitzer_irac_ch2,True,134.31,0.8500000238418579,0.0,0.014999999664723873,-0.005,0.9969359050365444,133.89846140545828,0.847395543049867
M14_38648,classic,ch2,45067,spitzer_irac_ch2,True,122.39405258778703,0.7428846924499479,0.0,0.014999999664723873,-0.091,1.0890986947772532,133.29920292185733,0.8090747489172394
M14_38648,farmer,ch2,45067,spitzer_irac_ch2,True,124.71536221568695,0.02264765563507344,0.0,0.014999999664723873,-0.186,1.1886862458535867,148.2474357124352,0.026920956754240277
M14_38648,cosmos2025,ch2,45067,spitzer_irac_ch2,True,108.04125864,0.34205324,0.0,0.014999999664723873,0.0,1.0015375520951952,108.20737770358946,0.3425791646758303
M14_38771,classic,NUV,2314,galex_NUV,True,,,0.0,0.014999999664723873,0.005,1.1213107838040337,,
M14_38771,farmer,NUV,2314,galex_NUV,True,,,0.0,0.014999999664723873,-0.145,1.2874370372481094,,
M14_38771,classic,u,3709,,False,0.09025688621987873,0.011482700529756374,-0.2718000113964081,0.014999999664723873,0.001,1.3731344074029845,0.12393483597357179,0.015767291187312956
M14_38771,farmer,u,3709,,False,0.0822923850791795,0.005680767031857258,0.0,0.014999999664723873,-0.092,1.164643601640869,0.09584129974623293,0.006616068976064946
M14_38771,cosmos2015,u*,3858,cfht_megacam_us_9301,True,0.11999999731779099,0.02800000086426735,-0.07400000095367432,0.014999999664723873,0.01,1.1517526538991254,0.1382103153786537,0.032249075304597724
M14_38771,classic,u*,3858,cfht_megacam_us_9301,True,0.08751451254705521,0.005664032174418953,-0.2718000113964081,0.014999999664723873,0.058,1.2980135491497802,0.1135950230333161,0.007351990505216091
M14_38771,farmer,u*,3858,cfht_megacam_us_9301,True,0.08610724076567959,0.003918513997636219,0.0,0.014999999664723873,-0.002,1.0679704131749883,0.09195998549788104,0.004184857013087528
M14_38771,cosmos2025,u*,3858,cfht_megacam_us_9301,True,0.07048348,0.02085897,0.0,0.014999999664723873,0.0,1.066004949786929,0.07513573855820802,0.02223576526745706
M14_38771,classic,IB427,4266,subaru_suprimecam_ia427,True,0.14620420694506148,0.048129838000516026,-0.2718000113964081,0.014999999664723873,-0.007,1.3710628239388352,0.20045515284583384,0.06598903160470616
M14_38771,farmer,IB427,4266,subaru_suprimecam_ia427,True,0.13730305685901223,0.012962736692944208,0.0,0.014999999664723873,-0.111,1.1747280817579542,0.16129375660349074,0.015227690809635796
M14_38771,cosmos2025,IB427,4266,subaru_suprimecam_ia427,True,0.14908165,0.14161782,0.0,0.014999999664723873,0.0,1.060565146270198,0.15811080193845248,0.15019492398276657
M14_38771,cosmos2015,B,4488,subaru_suprimecam_B,True,0.23000000417232513,0.019999999552965164,-0.07400000095367432,0.014999999664723873,0.146,1.2940083075700006,0.2976219161401235,0.025880165572933222
M14_38771,classic,B,4488,subaru_suprimecam_B,True,0.18596869771939809,0.007344636499419526,-0.2718000113964081,0.014999999664723873,-0.069,1.44629561242664,0.26896571156026156,0.010622515543979015
M14_38771,classic,IB464,4635,subaru_suprimecam_ia464,True,0.2742584992541904,0.08944363425971417,-0.2718000113964081,0.014999999664723873,0.014,1.3371434585087838,0.36672295821817685,0.11959897045562895
M14_38771,farmer,IB464,4635,subaru_suprimecam_ia464,True,0.24139059038451235,0.02393015420466208,0.0,0.014999999664723873,-0.057,1.11136828570227,0.26827384662029435,0.026595214455026266
M14_38771,classic,g,4847,hsc_g,True,0.39862097782684563,0.008954629684991139,-0.2718000113964081,0.014999999664723873,0.133,1.1946981148837679,0.4762317307628567,0.010698079204141142
M14_38771,farmer,g,4847,hsc_g,True,0.4407983495175746,0.003427767843330754,0.0,0.014999999664723873,0.058,0.9966396794805062,0.43931712577873167,0.003416249444710749
M14_38771,cosmos2025,g,4847,hsc_g,True,0.43690594,0.01277838,0.0,0.014999999664723873,0.0,1.051327861376568,0.45933138752291913,0.013434266917257109
M14_38771,classic,IA484,4851,subaru_suprimecam_ia484,True,0.35185211704222197,0.02587681190209574,-0.2718000113964081,0.014999999664723873,0.027,1.3171516491143387,0.463442596206534,0.03408368547066695
M14_38771,farmer,IA484,4851,subaru_suprimecam_ia484,True,0.4108465618787402,0.009499218628123713,0.0,0.014999999664723873,-0.036,1.0867152845141665,0.44647323838372227,0.010322946074123731
M14_38771,cosmos2025,IA484,4851,subaru_suprimecam_ia484,True,0.41963408,0.0316587,0.0,0.014999999664723873,0.0,1.0512736412131582,0.44115024725873375,0.03328195682507501
M14_38771,cosmos2015,V,5487,subaru_suprimecam_V,True,1.0199999809265137,0.05000000074505806,-0.07400000095367432,0.014999999664723873,-0.117,1.0033891417988368,1.0234569054966844,0.05016945783752501
M14_38771,classic,V,5487,subaru_suprimecam_V,True,0.804785673846808,0.019583428654080224,-0.2718000113964081,0.014999999664723873,0.128,1.1917616366195292,0.9591126917916225,0.023338778983408432
M14_38771,classic,r,6219,hsc_r,True,1.7237731135235814,0.016638610880394766,-0.2718000113964081,0.014999999664723873,0.133,1.1795118365246429,2.0332107908840014,0.019625438476753333
M14_38771,farmer,r,6219,hsc_r,True,2.0153958110802477,0.004657326607823451,0.0,0.014999999664723873,0.081,0.9633460009530411,1.9415234949416673,0.0044866169627789144
M14_38771,cosmos2025,r,6219,hsc_r,True,1.9901953,0.01897886,0.0,0.014999999664723873,0.0,1.037964018786826,2.0657511117586527,0.01969937379759254
M14_38771,cosmos2015,r+,6305,subaru_suprimecam_rp,True,2.190000057220459,0.05999999865889549,-0.07400000095367432,0.014999999664723873,-0.012,1.0982699232635549,2.4052111947906942,0.06589619392291855
M14_38771,classic,r+,6305,subaru_suprimecam_rp,True,1.8088389549048787,0.014077718972585251,-0.2718000113964081,0.014999999664723873,0.044,1.2794670161886437,2.31434978039793,0.01801197708859591
M14_38771,classic,i,7699,hsc_i,True,4.965007997624168,0.024831071588982463,-0.2718000113964081,0.014999999664723873,0.102,1.201792472810961,5.966909238990947,0.029841794927469235
M14_38771,farmer,i,7699,hsc_i,True,5.68015715369045,0.005064206184068075,0.0,0.014999999664723873,0.018,1.010902975866902,5.742087770057347,0.005119421101877984
M14_38771,cosmos2025,i,7699,hsc_i,True,5.9738052,0.02245805,0.0,0.014999999664723873,0.0,1.0278020392053344,6.139889166375431,0.02308242958657536
M14_38771,cosmos2015,i+,7693,subaru_suprimecam_ip,True,5.559999942779541,0.07000000029802322,-0.07400000095367432,0.014999999664723873,0.02,1.120789559562589,6.231589887035901,0.07845526950340255
M14_38771,classic,i+,7693,subaru_suprimecam_ip,True,4.6868416379174835,0.01907999378560851,-0.2718000113964081,0.014999999664723873,0.058,1.2515381165354427,5.865760956019137,0.023879339485948423
M14_38771,cosmos2025,F814W,8057,acs_wfc_f814w,True,5.8814844,0.03407778,0.0,0.014999999664723873,0.0,1.025789483071013,6.033164842366227,0.03495662833040771
M14_38771,classic,z,8894,hsc_z,True,7.044339378245529,0.034776089165975035,-0.2718000113964081,0.014999999664723873,0.09,1.2076113568021447,8.50682423433786,0.041996000221995476
M14_38771,farmer,z,8894,hsc_z,True,8.237584180680807,0.008169177374902517,0.0,0.014999999664723873,0.019,1.0037075340446542,8.268125304476387,0.008199464878136787
M14_38771,cosmos2025,z,8894,hsc_z,True,8.6795738,0.03319532,0.0,0.014999999664723873,0.0,1.021426648220366,8.865547974515305,0.03390658444420248
M14_38771,cosmos2015,z++,9054,subaru_suprimecam_zp,True,8.920000076293945,0.07000000029802322,-0.07400000095367432,0.014999999664723873,-0.084,1.0112842816952317,9.020655869876334,0.07078990002005242
M14_38771,classic,z++,9054,subaru_suprimecam_zp,True,7.651740330555621,0.038761323085317156,-0.2718000113964081,0.014999999664723873,0.101,1.1945195480238577,9.140153401251224,0.04630115813267977
M14_38771,classic,y,9762,hsc_y,True,8.8756542993686,0.046351000967708264,-0.2718000113964081,0.014999999664723873,0.105,1.1873459477260553,10.538472165772648,0.055034673172054877
M14_38771,farmer,y,9762,hsc_y,True,10.806377003244686,0.016015338805087216,0.0,0.014999999664723873,0.07,0.9546787808385725,10.316618822739622,0.015289504125157343
M14_38771,cosmos2025,y,9762,hsc_y,True,11.189187,0.06749347,0.0,0.014999999664723873,0.0,1.0182566846632528,11.393464458697169,0.06872567699861871
M14_38771,cosmos2015,Y,10216,vista_vircam_Y,True,10.76,0.07999999821186066,-0.07400000095367432,0.014999999664723873,0.001,1.0895923605966056,11.724013800019476,0.08716738689938548
M14_38771,classic,Y,10216,vista_vircam_Y,True,9.203640696028788,0.025176293051123688,-0.2718000113964081,0.014999999664723873,0.055,1.2416067181103723,11.427302119263366,0.031259054589390656
M14_38771,farmer,Y,10216,vista_vircam_Y,True,11.66379162166214,0.009894200821500106,0.0,0.014999999664723873,0.039,0.9809888004642124,11.442048951798874,0.009706100195435415
M14_38771,cosmos2025,Y,10216,vista_vircam_Y,True,11.83872611,0.07551228,0.0,0.014999999664723873,0.0,1.0168667557491464,12.038407011678412,0.07678592718282115
M14_38771,cosmos2025,F115W,11540,jwst_f115w,True,13.224397,0.03318316,0.0,0.014999999664723873,0.0,1.014028037111691,13.409909331895735,0.03364865459996318
M14_38771,cosmos2015,J,12525,vista_vircam_J,True,14.54,0.11999999731779099,-0.07400000095367432,0.014999999664723873,0.017,1.1006112591225068,16.002887707641246,0.13207334814263139
M14_38771,classic,J,12525,vista_vircam_J,True,12.289087976736633,0.030107657711756608,-0.2718000113964081,0.014999999664723873,0.028,1.2669338956701326,15.56946210459993,0.03814441207425871
M14_38771,farmer,J,12525,vista_vircam_J,True,15.538185399033797,0.011356779679110664,0.0,0.014999999664723873,0.005,1.00747424086055,15.654321539242055,0.011441662985832537
M14_38771,cosmos2025,J,12525,vista_vircam_J,True,15.38103555,0.06060716,0.0,0.014999999664723873,0.0,1.0121245306672477,15.567523387220003,0.06134199337007479
M14_38771,cosmos2025,F150W,15010,jwst_f150w,True,18.255756,0.02718327,0.0,0.014999999664723873,0.0,1.0092567873776401,18.42474565171008,0.027434899750618982
M14_38771,cosmos2015,H,16466,vista_vircam_H,True,19.97,0.18000000715255737,-0.07400000095367432,0.014999999664723873,0.055,1.134944173976808,22.664835154316854,0.20428995943357878
M14_38771,classic,H,16466,vista_vircam_H,True,16.52418180516959,0.041092201474387496,-0.2718000113964081,0.014999999664723873,-0.043,1.3467733191122864,22.254327175363102,0.05534188056929164
M14_38771,farmer,H,16466,vista_vircam_H,True,21.379605871713256,0.014858458594922467,0.0,0.014999999664723873,-0.049,1.054324987570091,22.541052694947524,0.015665644173402344
M14_38771,cosmos2025,H,16466,vista_vircam_H,True,21.18360753,0.07046487,0.0,0.014999999664723873,0.0,1.0078003374709181,21.348846817585482,0.07101451976584437
M14_38771,cosmos2015,Ks,21557,vista_vircam_Ks,True,26.51,0.17000000178813934,-0.07400000095367432,0.014999999664723873,-0.001,1.0749347452520166,28.496520096630963,0.18273890861497594
M14_38771,classic,Ks,21557,vista_vircam_Ks,True,21.647102834911358,0.06160755021960159,-0.2718000113964081,0.014999999664723873,0.0,1.2909282507887914,27.944856597317205,0.0795309270403729
M14_38771,farmer,Ks,21557,vista_vircam_Ks,True,28.287856265023308,0.021969502417118515,0.0,0.014999999664723873,0.0,1.0050371158792573,28.430345475006003,0.022080165346603165
M14_38771,cosmos2025,Ks,21557,vista_vircam_Ks,True,28.707968,0.0946251,0.0,0.014999999664723873,0.0,1.0050371158792573,28.85257336147401,0.0951017375937863
M14_38771,cosmos2025,F277W,27620,jwst_f277w,True,31.245122,0.02973494,0.0,0.014999999664723873,0.0,1.0036571468074935,31.359389998172045,0.029843685040892014
M14_38771,cosmos2015,ch1,35686,spitzer_irac_ch1,True,26.98,0.2199999988079071,0.0,0.014999999664723873,-0.025,0.9794225697826173,26.424820932735017,0.21547296418461312
M14_38771,classic,ch1,35686,spitzer_irac_ch1,True,24.626364262127332,0.07961283613944045,0.0,0.014999999664723873,-0.067,1.066031671541966,26.252484258356933,0.08486980478592435
M14_38771,farmer,ch1,35686,spitzer_irac_ch1,True,21.62520968161192,0.024953707752283217,0.0,0.014999999664723873,-0.184,1.1873263543210757,25.676181372697112,0.029628194852311995
